municipality,party,pct
Jammerbugt,Other - Right,0.10717474984156869
Jammerbugt,Socialdemokratiet (A),0.3515561325941612
Jammerbugt,Socialistisk Folkeparti (F),0.04283717390499947
Jammerbugt,Venstre (V),0.15213688894963465
Kalundborg,Danmarksdemokraterne (Æ),0.11132637522089682
Kalundborg,Liberal Alliance (I),0.05441979702249618
Kalundborg,Moderaterne (M),0.0943493156974596
Kalundborg,Other,0.0050956976605161354
Kalundborg,Other - Left,0.06588950085029231
Kalundborg,Other - Right,0.15142230135633214
Kalundborg,Socialdemokratiet (A),0.30759667383893413
Kalundborg,Socialistisk Folkeparti (F),0.07770390913335189
Kalundborg,Venstre (V),0.13219642921972088
Kerteminde,Danmarksdemokraterne (Æ),0.09156597463472661
Kerteminde,Liberal Alliance (I),0.05504330298212722
Kerteminde,Moderaterne (M),0.09365767891067772
Kerteminde,Other,0.00510015628068017
Kerteminde,Other - Left,0.07201215717593637
Kerteminde,Other - Right,0.14778824204478838
Kerteminde,Socialdemokratiet (A),0.36969858298558256
Kerteminde,Socialistisk Folkeparti (F),0.06666795123037816
Kerteminde,Venstre (V),0.09846595375510284
Kolding,Danmarksdemokraterne (Æ),0.09475496110030711
Kolding,Liberal Alliance (I),0.09291716893508307
Kolding,Moderaterne (M),0.10190436534796807
Kolding,Other,0.00585054307905236
Kolding,Other - Left,0.082572714347278
Kolding,Other - Right,0.14427679457840292
Kolding,Socialdemokratiet (A),0.2571321604338945
Kolding,Socialistisk Folkeparti (F),0.07396236186305433
Kolding,Venstre (V),0.14662893031495966
Køge,Danmarksdemokraterne (Æ),0.07066598896983219
Køge,Liberal Alliance (I),0.07716574142671526
Køge,Moderaterne (M),0.11436834645103643
Køge,Other,0.005301643489921835
Køge,Other - Left,0.07450525386108038
Køge,Other - Right,0.12377167195152453
Køge,Socialdemokratiet (A),0.2527823558783123
Køge,Socialistisk Folkeparti (F),0.14202331375026309
Køge,Venstre (V),0.1394156842213141
Langeland,Danmarksdemokraterne (Æ),0.12153762641674787
Langeland,Liberal Alliance (I),0.04463280623289543
Langeland,Moderaterne (M),0.0809911180064413
Langeland,Other,0.005769518543568143
Langeland,Other - Left,0.0775183650968166
Langeland,Other - Right,0.10823414952015811
Langeland,Socialdemokratiet (A),0.35677248349379415
Langeland,Socialistisk Folkeparti (F),0.0679931532993804
Langeland,Venstre (V),0.13655077939019794
Lejre,Danmarksdemokraterne (Æ),0.07298657431505148
Lejre,Liberal Alliance (I),0.07152046116144
Lejre,Moderaterne (M),0.11545712479620242
Lejre,Other,0.005039150811491697
Lejre,Other - Left,0.11326371421602868
Lejre,Other - Right,0.11847992940396468
Lejre,Socialdemokratiet (A),0.24102011765310183
Lejre,Socialistisk Folkeparti (F),0.13283357085397937
Lejre,Venstre (V),0.1293993567887399
Lemvig,Danmarksdemokraterne (Æ),0.16426007210126836
Lemvig,Liberal Alliance (I),0.06163208715524432
Lemvig,Moderaterne (M),0.0485015485830574
Lemvig,Other,0.0048224456235707765
Lemvig,Other - Left,0.046714852651997665
Lemvig,Other - Right,0.127422848955705
Lemvig,Socialdemokratiet (A),0.24330610783555012
Lemvig,Socialistisk Folkeparti (F),0.05473520104302087
Lemvig,Venstre (V),0.2486048360505855
Lolland,Danmarksdemokraterne (Æ),0.10372014696392824
Lolland,Liberal Alliance (I),0.040590328218672075
Lolland,Moderaterne (M),0.07503995857432044
Lolland,Other,0.0052021762478395754
Lolland,Other - Left,0.04940907395428998
Lolland,Other - Right,0.13272063018029984
Lolland,Socialdemokratiet (A),0.42950946666645246
Lolland,Socialistisk Folkeparti (F),0.06366891805680304
Lolland,Venstre (V),0.10013930113739439
Lyngby-Taarbæk,Danmarksdemokraterne (Æ),0.021078514102076003
Lyngby-Taarbæk,Liberal Alliance (I),0.10201890401549947
Lyngby-Taarbæk,Moderaterne (M),0.13396345507957455
Lyngby-Taarbæk,Other,0.007396444618311974
Lyngby-Taarbæk,Other - Left,0.16568664899968663
Lyngby-Taarbæk,Other - Right,0.14601221821294977
Lyngby-Taarbæk,Socialdemokratiet (A),0.19287238161028655
Lyngby-Taarbæk,Socialistisk Folkeparti (F),0.1058029099372101
Lyngby-Taarbæk,Venstre (V),0.12516852342440488
Mariagerfjord,Danmarksdemokraterne (Æ),0.22713350717256608
Mariagerfjord,Liberal Alliance (I),0.059051274921312444
Mariagerfjord,Moderaterne (M),0.05385654766209915
Mariagerfjord,Other,0.005162235993112019
Mariagerfjord,Other - Left,0.054603941557431875
Mariagerfjord,Other - Right,0.10701906215170523
Mariagerfjord,Socialdemokratiet (A),0.32747942997471335
Mariagerfjord,Socialistisk Folkeparti (F),0.050081277959224436
Mariagerfjord,Venstre (V),0.11561272260783535
Middelfart,Danmarksdemokraterne (Æ),0.10235984081393473
Middelfart,Liberal Alliance (I),0.07380468686874381
Middelfart,Moderaterne (M),0.10607525823877507
Middelfart,Other,0.005195789845816521
Middelfart,Other - Left,0.0759803054509147
Middelfart,Other - Right,0.12338641805391994
Middelfart,Socialdemokratiet (A),0.31260744708324095
Middelfart,Socialistisk Folkeparti (F),0.07430816689514164
Middelfart,Venstre (V),0.12628208674951263
Morsø,Danmarksdemokraterne (Æ),0.21726145506685635
Morsø,Liberal Alliance (I),0.04829756165207919
Morsø,Moderaterne (M),0.05263072678186095
Morsø,Other,0.004487580663230527
Morsø,Other - Left,0.040572185939038885
Morsø,Other - Right,0.08545060296766024
Morsø,Socialdemokratiet (A),0.36221131210402846
Morsø,Socialistisk Folkeparti (F),0.03789983392053287
Morsø,Venstre (V),0.1511887409047126
Norddjurs,Danmarksdemokraterne (Æ),0.12717737490211992
Norddjurs,Liberal Alliance (I),0.09774806068731505
Norddjurs,Moderaterne (M),0.06063359721232701
Norddjurs,Other,0.006404117952640082
Norddjurs,Other - Left,0.06756588706167899
Norddjurs,Other - Right,0.12283762298101529
Norddjurs,Socialdemokratiet (A),0.34519073224358165
Norddjurs,Socialistisk Folkeparti (F),0.05346831342425162
Norddjurs,Venstre (V),0.11897429353507039
Nordfyns,Danmarksdemokraterne (Æ),0.1316353714752112
Nordfyns,Liberal Alliance (I),0.05507127177003338
Nordfyns,Moderaterne (M),0.08837364888572292
Nordfyns,Other,0.004714252042672935
Nordfyns,Other - Left,0.047858395751817176
Nordfyns,Other - Right,0.13373950867662604
Nordfyns,Socialdemokratiet (A),0.33837682698769156
Nordfyns,Socialistisk Folkeparti (F),0.059724385720125124
Nordfyns,Venstre (V),0.14050633869009965
Nyborg,Danmarksdemokraterne (Æ),0.09961289670702783
Nyborg,Liberal Alliance (I),0.059363851279247315
Nyborg,Moderaterne (M),0.09084884942421119
Nyborg,Other,0.005263694164872189
Nyborg,Other - Left,0.07845856158423688
Nyborg,Other - Right,0.11231566644135021
Nyborg,Socialdemokratiet (A),0.3470723825357609
Nyborg,Socialistisk Folkeparti (F),0.07672367596150623
Nyborg,Venstre (V),0.13034042190178727
Næstved,Danmarksdemokraterne (Æ),0.0821335229114265
Næstved,Liberal Alliance (I),0.07105795243542365
Næstved,Moderaterne (M),0.1065792719102023
Næstved,Other,0.005504874925107618
Næstved,Other - Left,0.06908992575896526
Næstved,Other - Right,0.14607338370961934
Næstved,Socialdemokratiet (A),0.3251253375548044
Næstved,Socialistisk Folkeparti (F),0.08651718986133865
Næstved,Venstre (V),0.10791854093311226
Odder,Danmarksdemokraterne (Æ),0.077603563505963
Odder,Liberal Alliance (I),0.074300395409252
Odder,Moderaterne (M),0.08688767554728481
Odder,Other,0.00529939528200293
Odder,Other - Left,0.11964843065144765
Odder,Other - Right,0.10649820279165075
Odder,Socialdemokratiet (A),0.29323587408946056
Odder,Socialistisk Folkeparti (F),0.09984715077700326
Odder,Venstre (V),0.136679311945935
Odense,Danmarksdemokraterne (Æ),0.05155125946285579
Odense,Liberal Alliance (I),0.07535628337110412
Odense,Moderaterne (M),0.10755553041429608
Odense,Other,0.005227576722793588
Odense,Other - Left,0.14969454982913583
Odense,Other - Right,0.10936965757459922
Odense,Socialdemokratiet (A),0.2991519313382417
Odense,Socialistisk Folkeparti (F),0.09599612736080522
Odense,Venstre (V),0.10609708392616844
Odsherred,Danmarksdemokraterne (Æ),0.0954933445100108
Odsherred,Liberal Alliance (I),0.05232734340774674
Odsherred,Moderaterne (M),0.09949851335252617
Odsherred,Other,0.005376454540851314
Odsherred,Other - Left,0.0843939272741012
Odsherred,Other - Right,0.13472269318169477
Odsherred,Socialdemokratiet (A),0.3322376166687622
Odsherred,Socialistisk Folkeparti (F),0.08667318667979995
Odsherred,Venstre (V),0.10927692038450688
Randers,Danmarksdemokraterne (Æ),0.09889436464010187
Randers,Liberal Alliance (I),0.08774751584214233
Randers,Moderaterne (M),0.06737991468243845
Randers,Other,0.00575430104146611
Randers,Other - Left,0.07338329180537258
Randers,Other - Right,0.12128086204023977
Randers,Socialdemokratiet (A),0.34087077681407263
Randers,Socialistisk Folkeparti (F),0.06482870488637775
Randers,Venstre (V),0.1398602682477886
Rebild,Danmarksdemokraterne (Æ),0.16603970916434901
Rebild,Liberal Alliance (I),0.06848971541443806
Rebild,Moderaterne (M),0.06589241187572717
Rebild,Other,0.0046324006811012015
Rebild,Other - Left,0.07647661034400483
Rebild,Other - Right,0.1054118798234012
Rebild,Socialdemokratiet (A),0.30115199662329595
Rebild,Socialistisk Folkeparti (F),0.06103058772764166
Rebild,Venstre (V),0.15087468834604084
Ringkøbing-Skjern,Danmarksdemokraterne (Æ),0.16393647000186182
Ringkøbing-Skjern,Liberal Alliance (I),0.07097592687317325
Ringkøbing-Skjern,Moderaterne (M),0.0647918905049496
Ringkøbing-Skjern,Other,0.005007950583787779
Ringkøbing-Skjern,Other - Left,0.03677589146405836
Ringkøbing-Skjern,Other - Right,0.15653406172988502
Ringkøbing-Skjern,Socialdemokratiet (A),0.20899940241506348
Ringkøbing-Skjern,Socialistisk Folkeparti (F),0.04747782918142306
Ringkøbing-Skjern,Venstre (V),0.24550057724579757
Ringsted,Danmarksdemokraterne (Æ),0.07952750715919264
Ringsted,Liberal Alliance (I),0.0641554267513303
Ringsted,Moderaterne (M),0.10530945165518778
Ringsted,Other,0.004703542129524991
Ringsted,Other - Left,0.08959336877443418
Ringsted,Other - Right,0.16260641422950228
Ringsted,Socialdemokratiet (A),0.2734207097183224
Ringsted,Socialistisk Folkeparti (F),0.09457166838361201
Ringsted,Venstre (V),0.12611191119889342
Roskilde,Danmarksdemokraterne (Æ),0.04688273907369754
Roskilde,Liberal Alliance (I),0.08528527386997155
Roskilde,Moderaterne (M),0.12628127944673193
Roskilde,Other,0.005622091689665476
Roskilde,Other - Left,0.1323172626647189
Roskilde,Other - Right,0.10856898968183135
Roskilde,Socialdemokratiet (A),0.25010313414835705
Roskilde,Socialistisk Folkeparti (F),0.12377594949600995
Roskilde,Venstre (V),0.12116327992901631
Rudersdal,Danmarksdemokraterne (Æ),0.023952557337371103
Rudersdal,Liberal Alliance (I),0.1342540061428554
Rudersdal,Moderaterne (M),0.12402706117784255
Rudersdal,Other,0.009930230682789998
Rudersdal,Other - Left,0.15465824622029115
Rudersdal,Other - Right,0.16153141340992574
Rudersdal,Socialdemokratiet (A),0.14719405319162188
Rudersdal,Socialistisk Folkeparti (F),0.0665566218692459
Rudersdal,Venstre (V),0.17789580996805626
Rødovre,Danmarksdemokraterne (Æ),0.042739504811152136
Rødovre,Liberal Alliance (I),0.06454637298995472
Rødovre,Moderaterne (M),0.09663529854314296
Rødovre,Other,0.005126819223344111
Rødovre,Other - Left,0.15544657141842563
Rødovre,Other - Right,0.12277406042724316
Rødovre,Socialdemokratiet (A),0.32925253337108756
Rødovre,Socialistisk Folkeparti (F),0.10380996230228831
Rødovre,Venstre (V),0.07966887691336144
Silkeborg,Danmarksdemokraterne (Æ),0.08399074999375214
Silkeborg,Liberal Alliance (I),0.08655507946838081
Silkeborg,Moderaterne (M),0.09407002731799681
Silkeborg,Other,0.005341094461748038
Silkeborg,Other - Left,0.09393966118535303
Silkeborg,Other - Right,0.12909963645870007
Silkeborg,Socialdemokratiet (A),0.257580774880285
Silkeborg,Socialistisk Folkeparti (F),0.0821562386361982
Silkeborg,Venstre (V),0.16726673759758587
Skanderborg,Danmarksdemokraterne (Æ),0.07013883995351204
Skanderborg,Liberal Alliance (I),0.09663977495670074
Skanderborg,Moderaterne (M),0.09866118208387685
Skanderborg,Other,0.005386027995774417
Skanderborg,Other - Left,0.12017643120425173
Skanderborg,Other - Right,0.10649992213332621
Skanderborg,Socialdemokratiet (A),0.26727472903735844
Skanderborg,Socialistisk Folkeparti (F),0.0931220512668214
Skanderborg,Venstre (V),0.14210104136837812
Skive,Danmarksdemokraterne (Æ),0.21138540019964394
Skive,Liberal Alliance (I),0.06399223257460095
Skive,Moderaterne (M),0.05370546142699486
Skive,Other,0.0050086599650356976
Skive,Other - Left,0.04467666732813219
Skive,Other - Right,0.11253075173158957
Skive,Socialdemokratiet (A),0.30846779895518545
Skive,Socialistisk Folkeparti (F),0.06327455123123414
Skive,Venstre (V),0.1369584765875832
Slagelse,Danmarksdemokraterne (Æ),0.0918022289842409
Slagelse,Liberal Alliance (I),0.06505031122500891
Slagelse,Moderaterne (M),0.09895216836119454
Slagelse,Other,0.005578123054008003
Slagelse,Other - Left,0.06919617265525235
Slagelse,Other - Right,0.12714325609234442
Slagelse,Socialdemokratiet (A),0.31620648772471277
Slagelse,Socialistisk Folkeparti (F),0.0801273702288336
Slagelse,Venstre (V),0.14594388167440445
Solrød,Danmarksdemokraterne (Æ),0.061805620879780115
Solrød,Liberal Alliance (I),0.11371104152506376
Solrød,Moderaterne (M),0.13709559572847937
Solrød,Other,0.0063571938189123794
Solrød,Other - Left,0.06244287817771021
Solrød,Other - Right,0.13308540684872436
Solrød,Socialdemokratiet (A),0.23190081804159307
Solrød,Socialistisk Folkeparti (F),0.08445238206641519
Solrød,Venstre (V),0.1691490629133215
Sorø,Danmarksdemokraterne (Æ),0.08686919285380838
Sorø,Liberal Alliance (I),0.0622337870030812
Sorø,Moderaterne (M),0.10387778023769303
Sorø,Other,0.0049447108358014235
Sorø,Other - Left,0.08955547506544441
Sorø,Other - Right,0.13879997168751548
Sorø,Socialdemokratiet (A),0.2953481203662487
Sorø,Socialistisk Folkeparti (F),0.10138013106702265
Sorø,Venstre (V),0.11699083088338465
Stevns,Danmarksdemokraterne (Æ),0.10291010249561919
Stevns,Liberal Alliance (I),0.06458203515925251
Stevns,Moderaterne (M),0.10978386889759062
Stevns,Other,0.005354528280494365
Stevns,Other - Left,0.07547318014229328
Stevns,Other - Right,0.14898035647451502
Stevns,Socialdemokratiet (A),0.2690579363125188
Stevns,Socialistisk Folkeparti (F),0.10006843920130419
Stevns,Venstre (V),0.12378955303641206
Struer,Danmarksdemokraterne (Æ),0.1395596862786822
Struer,Liberal Alliance (I),0.07001180464913458
Struer,Moderaterne (M),0.054372733022996174
Struer,Other,0.005111651969272002
Struer,Other - Left,0.046162815792007095
Struer,Other - Right,0.11845476181902378
Struer,Socialdemokratiet (A),0.3021085680306398
Struer,Socialistisk Folkeparti (F),0.06532830102311578
Struer,Venstre (V),0.19888967741512859
Svendborg,Danmarksdemokraterne (Æ),0.07525211600481964
Svendborg,Liberal Alliance (I),0.0605316810363736
Svendborg,Moderaterne (M),0.09544082082964157
Svendborg,Other,0.005299136455071241
Svendborg,Other - Left,0.13955995977231503
Svendborg,Other - Right,0.10104751376819687
Svendborg,Socialdemokratiet (A),0.34078107834230476
Svendborg,Socialistisk Folkeparti (F),0.08602901615877416
Svendborg,Venstre (V),0.09605867763250317
Syddjurs,Danmarksdemokraterne (Æ),0.1036518255514111
Syddjurs,Liberal Alliance (I),0.07818429247056403
Syddjurs,Moderaterne (M),0.08252681200094335
Syddjurs,Other,0.005763447513558475
Syddjurs,Other - Left,0.12083718042264391
Syddjurs,Other - Right,0.1149598550342407
Syddjurs,Socialdemokratiet (A),0.2847890995146525
Syddjurs,Socialistisk Folkeparti (F),0.08002743049748647
Syddjurs,Venstre (V),0.1292600569944995
Sønderborg,Danmarksdemokraterne (Æ),0.11242274957687826
Sønderborg,Liberal Alliance (I),0.06545413348365521
Sønderborg,Moderaterne (M),0.08472019569649082
Sønderborg,Other,0.005708241845452948
Sønderborg,Other - Left,0.061730566209093854
Sønderborg,Other - Right,0.140153637975045
Sønderborg,Socialdemokratiet (A),0.33207780490378824
Sønderborg,Socialistisk Folkeparti (F),0.04830467239809926
Sønderborg,Venstre (V),0.14942799791149647
Thisted,Danmarksdemokraterne (Æ),0.17512984237624984
Thisted,Liberal Alliance (I),0.06017708403444004
Thisted,Moderaterne (M),0.05583809614556933
Thisted,Other,0.005130917442428579
Thisted,Other - Left,0.06045863519358044
Thisted,Other - Right,0.10563806645866218
Thisted,Socialdemokratiet (A),0.3291107345608169
Thisted,Socialistisk Folkeparti (F),0.042237427809610734
Thisted,Venstre (V),0.16627919597864194
Tårnby,Danmarksdemokraterne (Æ),0.05752359177136872
Tårnby,Liberal Alliance (I),0.06558108479762222
Tårnby,Moderaterne (M),0.08633705470578185
Tårnby,Other,0.004638217056405292
Tårnby,Other - Left,0.11493539475829911
Tårnby,Other - Right,0.12900235854111236
Tårnby,Socialdemokratiet (A),0.3631577661985403
Tårnby,Socialistisk Folkeparti (F),0.08239342171052241
Tårnby,Venstre (V),0.09643111046034768
Tønder,Danmarksdemokraterne (Æ),0.14688906664897494
Tønder,Liberal Alliance (I),0.0575780298331478
Tønder,Moderaterne (M),0.12540483823787357
Tønder,Other,0.005284893918446978
Tønder,Other - Left,0.039970301139388924
Tønder,Other - Right,0.16138394534183212
Tønder,Socialdemokratiet (A),0.26077266762917
Tønder,Socialistisk Folkeparti (F),0.051619301714762075
Tønder,Venstre (V),0.1510969555364036
Vallensbæk,Danmarksdemokraterne (Æ),0.0521166505711803
Vallensbæk,Liberal Alliance (I),0.07739291941773187
Vallensbæk,Moderaterne (M),0.11838189532059282
Vallensbæk,Other,0.006511748950095519
Vallensbæk,Other - Left,0.12293071334355653
Vallensbæk,Other - Right,0.17717939644407157
Vallensbæk,Socialdemokratiet (A),0.2684911938189653
Vallensbæk,Socialistisk Folkeparti (F),0.07456268644548085
Vallensbæk,Venstre (V),0.10243279568832529
Varde,Danmarksdemokraterne (Æ),0.14000048113290578
Varde,Liberal Alliance (I),0.06791622578343585
Varde,Moderaterne (M),0.08428985533404741
Varde,Other,0.004929475338414595
Varde,Other - Left,0.04230846853227817
Varde,Other - Right,0.15020356446804686
Varde,Socialdemokratiet (A),0.24162561887118533
Varde,Socialistisk Folkeparti (F),0.041034016774559215
Varde,Venstre (V),0.22769229376512687
Vejen,Danmarksdemokraterne (Æ),0.12905198601159784
Vejen,Liberal Alliance (I),0.07743083571720923
Vejen,Moderaterne (M),0.08350337227176895
Vejen,Other,0.005103122594013062
Vejen,Other - Left,0.045067716529154915
Vejen,Other - Right,0.16561275748759807
Vejen,Socialdemokratiet (A),0.2509665326952353
Vejen,Socialistisk Folkeparti (F),0.04907891124650683
Vejen,Venstre (V),0.19418476544691587
Vejle,Danmarksdemokraterne (Æ),0.09543688437394905
Vejle,Liberal Alliance (I),0.08350527575122708
Vejle,Moderaterne (M),0.10281516803058098
Vejle,Other,0.005476088322126501
Vejle,Other - Left,0.08786577085236712
Vejle,Other - Right,0.12666387106448562
Vejle,Socialdemokratiet (A),0.25450673909263394
Vejle,Socialistisk Folkeparti (F),0.0706955408655455
Vejle,Venstre (V),0.1730346616470842
Vesthimmerland,Danmarksdemokraterne (Æ),0.20563835698857436
Vesthimmerland,Liberal Alliance (I),0.05190546076202777
Vesthimmerland,Moderaterne (M),0.04853284580678239
Vesthimmerland,Other,0.004752605949898861
Vesthimmerland,Other - Left,0.03600980873073788
Vesthimmerland,Other - Right,0.1258007319747887
Vesthimmerland,Socialdemokratiet (A),0.277215823209818
Vesthimmerland,Socialistisk Folkeparti (F),0.0771067149283079
Vesthimmerland,Venstre (V),0.1730376516490642
Viborg,Danmarksdemokraterne (Æ),0.11469555060742354
Viborg,Liberal Alliance (I),0.06696618710159077
Viborg,Moderaterne (M),0.056840278821372235
Viborg,Other,0.005056055248895393
Viborg,Other - Left,0.06299805487986121
Viborg,Other - Right,0.21214435932525957
Viborg,Socialdemokratiet (A),0.2606208939502972
Viborg,Socialistisk Folkeparti (F),0.07498811812033897
Viborg,Venstre (V),0.14569050194496108
Vordingborg,Danmarksdemokraterne (Æ),0.07438781605985308
Vordingborg,Liberal Alliance (I),0.05842462540921772
Vordingborg,Moderaterne (M),0.11545207703081482
Vordingborg,Other,0.0055301862066503135
Vordingborg,Other - Left,0.09450166889420258
Vordingborg,Other - Right,0.12364042105961125
Vordingborg,Socialdemokratiet (A),0.3317727339646499
Vordingborg,Socialistisk Folkeparti (F),0.10158424857239907
Vordingborg,Venstre (V),0.0947062228026012
