Did not vote,Socialdemokratiet (A),Venstre (V),Other - Right,Other - Left,Moderaterne (M),Danmarksdemokraterne (Æ),Socialistisk Folkeparti (F),Liberal Alliance (I),Other
0.04369823557100816,0.2645894968946672,0.11024497372589885,0.10770731487633829,0.13107999766221154,0.08485786366755545,0.05953885229448829,0.09545802879067522,0.0969144275007801,0.005910809016376965
0.0434072456463655,0.26503630204562706,0.11023516054424015,0.1077051498948127,0.1311076673493438,0.08481320814825463,0.05953919731965546,0.09546022348514709,0.09678868136568662,0.005907164200867009
0.043591693480160336,0.26480216833645875,0.11029045146807559,0.1077744716422396,0.1310559122595791,0.08481937059546558,0.05953835777452035,0.09548317401265331,0.09673868538873266,0.00590571504211472
0.0435503697342657,0.2648228678663225,0.11028868333934277,0.10777498203197643,0.131070788903457,0.0848322531025885,0.059539520490364845,0.09546064031018109,0.09675374273457936,0.005906151486921872
0.04355617541989079,0.26459440181674704,0.11030047799882793,0.10764924369465956,0.13116201823464999,0.08495428817143907,0.059539577164621604,0.09546137761844443,0.09687283640339722,0.005909603477322389
0.04352256724216552,0.26477589702760335,0.11026058496089845,0.10771925361146494,0.13124270190901693,0.08480672083544395,0.05954003023392464,0.09545850847304477,0.09676719431853151,0.005906541387905992
0.044033217686942565,0.2642592052302041,0.1102627705500114,0.1077972729583882,0.1311820532644422,0.0848076974423603,0.05953831292256384,0.09546000122641059,0.09675332921775004,0.005906139500926819
0.04395059305164018,0.2644219466870912,0.11024223065667994,0.10783584577191377,0.13117418823985452,0.08481318131631724,0.059539209893771296,0.09546011899154316,0.09665927218117705,0.00590341321001166
0.043750016671238415,0.26468051897747186,0.11021578179793252,0.10767938972989233,0.13110391907540536,0.08482014953096467,0.059539760578174165,0.09546208332627892,0.09683973625977235,0.005908644052869495
0.04370228969886624,0.2646538633641086,0.11023941196217504,0.10762957730406733,0.13105470185848742,0.08502974974185748,0.059538928132264975,0.09546056855809057,0.0967838842267216,0.005907025153360778
0.04364532932908958,0.26477876194043215,0.11024445283120193,0.10773745396250148,0.13116131224637576,0.08487997548687157,0.05953917750695805,0.09546057064570122,0.09664982662509099,0.005903139425777281
0.04361701148583077,0.2646582243877887,0.11026672633796832,0.1077037559671246,0.13113428121274293,0.08485427816120317,0.05953877398707752,0.09546099873376634,0.09685681076056184,0.005909138965935857
0.043086844967068175,0.26523974513731124,0.11035001256983261,0.10775939492537075,0.1310840054599039,0.08482358664774735,0.059538621002636107,0.09546252996366211,0.09674923839996942,0.005906020926498395
0.0437407395618376,0.26457392135245406,0.11023024599492984,0.10766369213107674,0.13113190184386894,0.08483500565763494,0.05953881248040279,0.09545978815220403,0.09691506532165259,0.005910827503938487
0.04361523167391367,0.2645922560817556,0.1102389527096594,0.1077801197408756,0.13123911997070112,0.08483122876075005,0.0595380755964855,0.09565377971617033,0.09660927182535314,0.005901963924335604
0.04383734754850256,0.2645479653485424,0.11026159539543885,0.10773740919424224,0.1310742870667857,0.08477540027354394,0.059742152581563485,0.09546227579507396,0.09665818509601024,0.005903381700296679
0.04359029328987442,0.26457281253922393,0.11027603852135442,0.10774636469716278,0.13110521606605147,0.08488795179318179,0.05953905358475024,0.09545955135343667,0.0969119800783674,0.005910738076596887
0.04378687080634416,0.2645764467746983,0.11024745545290991,0.10770662906984908,0.1311832518748799,0.08479549718600807,0.059538225382859654,0.0956009747794165,0.09666118015930877,0.005903468513725623
0.04334660591439788,0.2648694837498558,0.11032997176992734,0.10776474515746871,0.13111581800720581,0.084927145983081,0.059540855805553225,0.09545889661263046,0.09674070346286279,0.005905773537017043
0.04370254994479846,0.26454054707273905,0.11033664955208873,0.10783119823956139,0.13110072655331156,0.08502388268915273,0.059539046661711795,0.09546029310317293,0.09656444168352844,0.0059006644999348885
0.04338870558763062,0.26472117948704665,0.11022863510515886,0.10771072693412345,0.13142567607639977,0.08479335222977684,0.05953877012711968,0.09546024764207742,0.0968245042648951,0.005908202545771603
0.04345811363216959,0.2646816434411254,0.11042109820002077,0.10778250682349513,0.13119196979558828,0.08484419706136592,0.059539170772840065,0.09545836898858633,0.09671782100737102,0.005905110277437572
0.04373847165601037,0.26468464061993185,0.11029031982937534,0.1076858465954049,0.13107297388893172,0.08478722191311926,0.059538865745451086,0.09546140228904118,0.09683184222253827,0.005908415240196043
0.043677737630763845,0.2647873016338556,0.11024151574692803,0.10774875286954466,0.1310525507475797,0.08485425215312982,0.05953912849025055,0.09546187216413189,0.09673138512358934,0.005905503440226508
0.043688950320013895,0.264535214112643,0.11031011550563972,0.1076300947929979,0.13113376386191578,0.08488732368938347,0.05953950547543968,0.095622536677448,0.09674655249046944,0.0059059430740491204
0.04392679765029138,0.2643384427585815,0.11035735807391937,0.10776764560647743,0.13110638639400304,0.08488137134141317,0.05953996291587603,0.09546200062459938,0.096715005953175,0.005905028681663774
0.043682695253742694,0.26478760401804563,0.11024242788885073,0.10775063279495897,0.13105452249644983,0.08477704863574562,0.059538907411986156,0.09546067861287777,0.09679804721265056,0.0059074356746920504
0.04379748832809611,0.2644273672851172,0.11037683614414696,0.10779681070773635,0.13102960265819008,0.08485161241446136,0.05953921951976666,0.09569118261630635,0.09658851796306898,0.005901362363109976
0.04368552236852438,0.2647037683703461,0.1102268401511058,0.10774065546799981,0.13109588366269026,0.08484226787673743,0.05961973988535096,0.095459561995441,0.09672057025600062,0.005905189965803647
0.04324036843423632,0.26495247871031946,0.11033547051848683,0.10781835309950913,0.1311680901190427,0.08488805570260749,0.05953914717635015,0.09551257445130505,0.09664253375004808,0.005902928038094878
0.04382349156499818,0.26446240446232433,0.11022273647905304,0.10767966120484633,0.1311288396636757,0.08478743398157323,0.05953964509660477,0.09546138167462506,0.09698164842338317,0.005912757448916185
0.04333610433466568,0.26491954086203306,0.11034198128521681,0.1076203774920843,0.13113447260552918,0.08479908731004068,0.059538727283571194,0.09546166935641132,0.09693658811735845,0.005911451353089381
0.04363278165826439,0.2647590234708957,0.11025447712806635,0.10768054599997001,0.13110141393292388,0.08481001523362644,0.05953886859388435,0.09546024307439802,0.0968535854298809,0.005909045478090032
0.04370525380403579,0.26464412262101,0.11027605615417091,0.10777752823750532,0.13110580833173635,0.08484801606955476,0.059538278393085384,0.0954608737973442,0.09673835706604227,0.005905705525514999
0.0437516755350498,0.2646346612942451,0.11027611335502281,0.1076992453564555,0.13111337728026834,0.08484131309162167,0.05953803359633469,0.0954606568657984,0.09677806708465643,0.005906856540547294
0.0434306249964158,0.2648716944326493,0.11021271528429849,0.10773970337835012,0.13114275724548313,0.08488241576446416,0.05953975728743221,0.09545959294900248,0.09681287324708374,0.0059078654148205486
0.043548785062607696,0.26473979143849763,0.11036963212388051,0.107688230839098,0.13108802023139643,0.08483214974063127,0.0595389480479439,0.09546080316885913,0.09682541053268234,0.005908228814403118
0.04380094247795664,0.26439651402172076,0.11023591935793071,0.1078142302347219,0.13120728463205222,0.08481963318884866,0.059541892417905966,0.09546035087478155,0.0968152971220166,0.00590793567206498
0.04374624122914583,0.26448266255983066,0.11045790608567245,0.10765217692832138,0.13102160210083125,0.08481103903683718,0.05953931592053369,0.09546210665799727,0.09691609221195553,0.005910857268874804
0.04401920553979993,0.2642482375164671,0.11032099400703127,0.107807577596808,0.131083516655359,0.0848631465807928,0.05953905491995031,0.09546005323303612,0.09675210979540397,0.005906104155351571
0.043931261360967935,0.2643870996729562,0.110268150961224,0.10773054657303723,0.13116054739531754,0.08483533821883321,0.05953882791784983,0.09546048034241715,0.09678081146946392,0.005906936087933018
0.04364175232084157,0.2646482013978174,0.11046213182145705,0.10777450370386543,0.13106105744400787,0.08478112546495914,0.05954658782898863,0.09546002944634029,0.09671945299042833,0.0059051575812943055
0.04362595960899224,0.2647491163986245,0.11028489583133427,0.10767688118126481,0.1310843932357565,0.08480480077470473,0.059539166758035285,0.0954591746124117,0.09686620046752106,0.005909411131354964
0.04375085666709845,0.26473358506907774,0.11024200687664247,0.10762544617518671,0.13106540218694981,0.08478858828318821,0.05953855289349954,0.0954585266253311,0.09688702060930061,0.005910014613725386
0.0434185198502203,0.26490914252408443,0.11021250579254882,0.10749904204982613,0.13109106045041838,0.08490131353352819,0.05967162812769742,0.09545991630721387,0.09692573460590789,0.005911136758554583
0.043636525667751044,0.2646366458147672,0.1102674500992229,0.10777203854947043,0.13103677129554503,0.0848431534328418,0.059538468532980705,0.09576550051830622,0.09660170159183748,0.005901744497277179
0.04361629561060307,0.26478789782416734,0.11022351290998858,0.10781559587294828,0.13111042005323897,0.08480161425909485,0.059538680828162834,0.09546396648701094,0.09673636827537642,0.005905647879408743
0.043732104055920165,0.26468636809530927,0.11023595099076247,0.1077785763726651,0.13111605187571523,0.08478846064058274,0.059539435070520313,0.09546042555601572,0.09675639886626299,0.005906228476246035
0.04363529587549089,0.2647211110805681,0.11023605903201442,0.1077633112173602,0.1310885270803135,0.08493009936895568,0.05953860851694918,0.09546152727593893,0.09672027902799687,0.005905181524412234
0.04363451686785799,0.26467884297499905,0.11025110434142421,0.10780778144762433,0.13121373587198373,0.08481763228714137,0.059539282752245064,0.09564115419653374,0.09651666946231967,0.005899279797870866
0.0432090015683488,0.2650481662232157,0.11024768238640088,0.10775746081376172,0.13111712321079325,0.08493599307190686,0.05953919547572142,0.09546066931289195,0.09677785747213734,0.005906850464822103
0.04358116559486052,0.2647263777961956,0.11027291813011386,0.10773545498707139,0.1312121187246351,0.08477709160153607,0.05957902123006626,0.09546008793037764,0.09674972886234445,0.00590603514279912
0.0435659126888875,0.26468511164665925,0.11039118544462505,0.107767225375121,0.13111972475188546,0.08483774284348082,0.05953891125643593,0.09545880045303334,0.09672992443834781,0.005905461101523855
0.04334950954139693,0.26462731580913207,0.11027999779776555,0.1077186193088587,0.1312764067368254,0.08501756539204237,0.05953926020219944,0.09546195383177167,0.09682126279002949,0.005908108589978397
0.0434468737353686,0.26495477473585255,0.11026309575715991,0.1076299678897142,0.1311240477056457,0.08478386264651386,0.05953886632674475,0.09546102086694307,0.0968874629022466,0.005910027433810777
0.04336128586832597,0.26500970310397515,0.11025970734445083,0.10769366774721481,0.13104378996191848,0.08482887157816227,0.05953932883141857,0.0954625022997108,0.09689101293161055,0.0059101303332126315
0.04338252080544159,0.26485117928130536,0.11031017002316694,0.1075975197634457,0.1311702390891134,0.08485671695945123,0.05953942432908568,0.0954615570296635,0.09691971057049426,0.005910962148832448
0.043674228416031746,0.26443823975527464,0.11028322103941755,0.10778385916041151,0.13135987033391222,0.0847899384105413,0.05953931180305326,0.09546176565685717,0.0967631415093252,0.005906423915175374
0.043610384054071485,0.26478790508639244,0.11024029210602979,0.10773603805486288,0.13109949163545861,0.08484789201828659,0.05953889702437119,0.09546220421571641,0.09677026540004904,0.005906630404761573
0.043766920542486897,0.26463272848276465,0.11027297942946794,0.10775685906716026,0.13111627815978305,0.08481206727932374,0.059538524504473334,0.0954598105492032,0.0967381329557718,0.00590569902956513
0.0434870252544274,0.2645026747907131,0.11026613842329627,0.10773789862367016,0.13110877412724878,0.08515463100250246,0.05953929091491829,0.0954616088663292,0.09683349485432759,0.0059084631425667476
0.04341524819447683,0.2647563073775514,0.11027711635493546,0.1078015124516634,0.13131731979937958,0.08478801718440988,0.05953946776844071,0.09560335677890665,0.09659996007180059,0.00590169401843553
0.04372462713730203,0.26471399751136965,0.11023685354679488,0.10778641059954679,0.13111181939156066,0.08481743432829372,0.059539296885989634,0.09545959209789265,0.09670522337264507,0.005904745128604935
0.043866585553167026,0.26441351843027117,0.11039722817538797,0.10770169240307215,0.1310754071914959,0.0848193424507159,0.05953912664662105,0.09546042779622471,0.09681863882016335,0.005908032532880828
0.04358886404452117,0.26467583725935934,0.1103137120755965,0.10766206797469194,0.1310493328460552,0.08488981662667455,0.05953948176929797,0.09545973061596318,0.09691046269341584,0.005910694094424377
0.043635255105075155,0.2646556411254467,0.11032804362396292,0.10776512771252718,0.13114946772043398,0.08494532081644177,0.05953838575928831,0.09545936904687177,0.09662108281800356,0.00590230627194866
0.043356664313695524,0.26495457450975035,0.1102159818647603,0.10775584195399049,0.1311885433732155,0.08482577184999529,0.05953772580919233,0.09546018937841072,0.09679729312977221,0.005907413817217316
0.04384692087194613,0.2643816502698582,0.11032869650466383,0.107778167777347,0.13121024385178556,0.08482586039820016,0.05953797883650558,0.09559056712952115,0.09659826934821762,0.005901645011954865
0.04358051327880091,0.2644291362886136,0.11030729476509392,0.10767101635292561,0.13113790357177338,0.08512401626653007,0.05953901019524208,0.0954611909701719,0.09684123093408593,0.005908687376762641
0.043488353940484885,0.26469689338528973,0.11023242869165302,0.107609994726868,0.13113596431283006,0.08483332311876887,0.05953921660773834,0.09560634966010273,0.09694575839794074,0.0059117171583236506
0.04371705819179703,0.2646154559545774,0.11021609774649309,0.10770958565828072,0.13118437345782982,0.08481046044136792,0.059538575818115606,0.095460347207808,0.09683941090153446,0.005908634622195932
0.04359391138362353,0.26457516933540237,0.11029030438353629,0.10770847931656757,0.13123032268179313,0.084858664621344,0.059538772655835,0.09546053564401426,0.09683532382176814,0.005908516156115749
0.043614943221816554,0.2646990244615056,0.11038816490299337,0.10771698815947575,0.13118411617550949,0.08491748395264187,0.05953875525244363,0.09545959344181118,0.09657982017839335,0.005901110253409234
0.04367506470896536,0.2645202268475198,0.11030153517605434,0.10773600322863554,0.1311205896144867,0.08494474175703538,0.05953854115942374,0.09546155554851693,0.09679441166292313,0.005907330296439082
0.043987514587656276,0.2643529825516492,0.11029851669708489,0.1077465580068734,0.13113427098293254,0.08479353574417374,0.059539150700809146,0.09546027433654918,0.09678027583011688,0.005906920562154843
0.04365829241188881,0.2646248508907843,0.11027471381016464,0.10775303123371267,0.13118088492912988,0.08484682565123677,0.059538916149350765,0.09545930131872993,0.09675693945939019,0.00590624414561204
0.04348772171086158,0.2648017057061239,0.11033709251479232,0.10775011326848631,0.13105667281698138,0.08488260942199587,0.059538966263553254,0.09545969771547698,0.09677855004240576,0.005906870539322637
0.04333323441830716,0.26505439562582606,0.11022616915087742,0.10777437957437642,0.13118512402951626,0.08479087566045053,0.05953873060561138,0.095460597903884,0.09673100073268945,0.005905492298461294
0.043647340769644216,0.2646794639106918,0.11028870205839664,0.10771524520946281,0.13108294390300784,0.08481660155164912,0.05953963537411246,0.09546116500365268,0.09685968008463297,0.0059092221347495115
0.04346957945608065,0.26487546735055634,0.11025725701036374,0.10772600866157682,0.13118321957348622,0.08481666515378716,0.059538947618926336,0.09546071791154896,0.09676564090232452,0.005906496361349268
0.043509248002113914,0.2648563209232476,0.11023374527317417,0.10782175483389643,0.13108910005814778,0.0848967249436902,0.05953748077016309,0.09546107459792656,0.09669023977617923,0.005904310821460998
0.0435384665446183,0.26434564423320456,0.11030220767584052,0.10757608955743937,0.13133213326323637,0.08486026597989611,0.05953947987524322,0.09546100869338019,0.09712771297315925,0.005916991203982158
0.04358142800865727,0.2647851552996523,0.11023331097926883,0.10767476819568925,0.131098565444914,0.08484908813211578,0.059548708411938864,0.09546123013458652,0.0968585558450814,0.005909189548095844
0.04356250984193133,0.2648125093688847,0.1102283316704417,0.10776341116659555,0.13111769220019337,0.08482652484585185,0.059541505703542164,0.09545933407759781,0.09678123282385774,0.005906948301103853
0.04355517154395118,0.26480905832143675,0.11026229556686593,0.10760287579941397,0.13108424683912448,0.08486265519320793,0.05953885237552818,0.09545992389596909,0.09691412035101724,0.005910800113485288
0.04370309974796261,0.26445537416313164,0.11036345337915379,0.1077177435713168,0.13109200575708135,0.08494776628499386,0.059539129815444104,0.09546099780112531,0.0968125727743253,0.005907856705465232
0.04368257398867792,0.2645999097885992,0.11027948665421342,0.10770670356417406,0.13107269939926894,0.08490904183668341,0.059539008932654965,0.09546163893387934,0.09684027717041009,0.005908659731438704
0.04370557287100476,0.2645936849890579,0.11027864962354078,0.10771265225727929,0.13118665242792305,0.08482755653194755,0.05953951003179406,0.09546007324879392,0.09678848938252119,0.005907158636137577
0.043264623670772745,0.2651038903746846,0.11034698646400665,0.10777411420069805,0.13102460930469326,0.0847942395965529,0.05953925014562651,0.09546099250945998,0.09678425775328758,0.005907035980217762
0.0434873081295389,0.2648014117723864,0.1102521595320066,0.1077446397450885,0.13112139933763375,0.08489464792616351,0.05953889081072482,0.09546223595914645,0.09679010142529595,0.005907205362015106
0.043775554552816835,0.2645667561127792,0.11023617261785457,0.10757780785986676,0.13120006734891235,0.08479738597381647,0.05953945988426903,0.09546093521608826,0.09693447046182695,0.005911389971769628
0.0432147388914629,0.26506559458067736,0.11037096422365336,0.1077398450534289,0.13107767313092764,0.08485944197317762,0.0595387753752936,0.09546000259033888,0.09676644452624357,0.005906519654796196
0.043749395114813086,0.2644757707115725,0.11026732609081602,0.10768388587462979,0.13108401580295778,0.0849401390900715,0.05953892821136901,0.09546230956564235,0.09688818128172366,0.005910048256404315
0.04389394806058719,0.26447175129843864,0.11028283721029922,0.10771215896584582,0.1310584528284031,0.08487166433117775,0.05953938893385537,0.09546092560407776,0.09680134160304646,0.005907531164268744
0.04367662370244164,0.2646831728658546,0.11025880094215189,0.10769691119096464,0.13118010450389386,0.08478013309240252,0.05953848973052737,0.09545941295055754,0.09681832751175723,0.005908023509448766
0.04365149668145317,0.264591301896822,0.11036871315112531,0.10777224034972696,0.1310369459132622,0.08484658659607501,0.05953849530851183,0.09546245733676471,0.0968235868132874,0.00590817595297138
0.04364582174639726,0.2646496252838737,0.11028654891917324,0.1077844307128976,0.13113215428875952,0.08489257067387927,0.05957952644452618,0.09553093859227499,0.09659678145364242,0.005901601884575874
0.04348142514941774,0.2647362773324926,0.11035476180881577,0.10773290251634615,0.13106863203840075,0.08500774413639525,0.059539439486303,0.09553427324234816,0.09664164209641846,0.0059029021930621355
0.043681295310967545,0.26467162834084673,0.11026233568323263,0.10776368781777138,0.13116280933884025,0.08477867351107612,0.05970996202917687,0.09546003079932239,0.09660765996501984,0.005901917203746233
0.04372913410200974,0.2645896073808418,0.11022064752602644,0.10778968688734611,0.13109295783333516,0.08497182085508956,0.059587364906939236,0.09554997573399213,0.09656803608882422,0.005900768685595636
0.043522928568760874,0.26486796851390765,0.11024676467448472,0.10772049255235751,0.1310830263342815,0.08484486600398605,0.05953864413579797,0.0955049783730135,0.09676388536713885,0.005906445476271422
0.04351445530815805,0.2646698066058415,0.11043128394084929,0.10776041252528476,0.13108589853061361,0.08487562819021267,0.05953827096185207,0.09545950871643151,0.09675844736765848,0.005906287853098078
0.043580975552483,0.2647489682287085,0.11022326145986172,0.10772149616496486,0.13116011432646954,0.0848279820167385,0.05953937358970011,0.0956728635397798,0.09662261445409626,0.005902350667197723
0.04370600114160096,0.2647013884718222,0.11030452037664124,0.10772518056434555,0.13104405586953835,0.08478128543255466,0.059539335245656,0.09546111030039156,0.09682879566331781,0.005908326934131682
0.04364781448280638,0.2647300321053976,0.11024470815775703,0.10776028958775036,0.13108875994455896,0.08487120718168101,0.05960879648394009,0.09546109295692855,0.09668319254528131,0.0059041065538987395
0.04326258324004813,0.2650458711451511,0.11033001065181987,0.10771485518188707,0.1310717338550061,0.08486456056328724,0.05953915366761358,0.09546048489004064,0.09680316285107957,0.005907583954066805
0.043585198774934046,0.2647259515031988,0.11024956318185719,0.107674787798432,0.1310978656504291,0.08488999264992057,0.05953912885310873,0.09547991968717587,0.09684868836671359,0.00590890353423011
0.043789275538988044,0.2644871637269314,0.11029619151894614,0.10766279040323531,0.13106982094832392,0.08495333062660919,0.059538767732105966,0.09546067399826316,0.096833521589109,0.005908463917487948
0.04379475425829032,0.26453811677378697,0.11020895091340231,0.10772595892618557,0.13104945336550572,0.08495089696106099,0.059538128208604366,0.09546145175868709,0.09682409806268233,0.005908190771794422
0.043528867497743734,0.26487828717626855,0.11027516683720205,0.1076926657798178,0.1310683208247425,0.08481288884619988,0.05953913356722475,0.09546059529193932,0.09683555142553509,0.005908522753326384
0.043563521412469726,0.2648022134224702,0.11023711560121346,0.1076808738341739,0.13107957220222816,0.08486695285779892,0.05953757739520345,0.09546226898184143,0.09686065393043669,0.005909250362164113
0.04309479026579686,0.2651668169824582,0.11034880259813569,0.10780083032289263,0.13107214546242366,0.08486353778095071,0.05953939149423195,0.0954607984317618,0.09674693257048732,0.005905954090861233
0.04368276844822042,0.2646745774780567,0.11024564157104608,0.1077155045469473,0.1311006646477049,0.08487550888922964,0.05953845885710053,0.09546080838702635,0.09679861504117816,0.005907452133489953
0.04343004715586232,0.2648238194133518,0.11035574461633485,0.10768286476599737,0.13108033116245063,0.08491048858786689,0.059538753563275704,0.09546035771169178,0.09680981621788999,0.0059077768052787005
0.04384491138959544,0.2644897775296935,0.11023425697572489,0.1077227961657464,0.13120003382205359,0.08479503665230466,0.05953918898023776,0.09546143925711663,0.0968049242193088,0.005907635008218377
0.043518599827601506,0.26469259558132135,0.11024991856073495,0.1078146669485944,0.13113526730752423,0.08491624911707306,0.05953911219836856,0.09556585425573123,0.0966641807166486,0.0059035554864021395
0.04324212470693134,0.2650130226305818,0.11031176088001701,0.10769561055873221,0.131148477707841,0.08485464795885853,0.059539581830407286,0.09546023396261794,0.0968262855857527,0.0059082541782602286
0.04361154290052613,0.2647085191971093,0.11028714147017565,0.10777955834281462,0.13110555660895168,0.08487112355096044,0.05953901047293215,0.09546102636044825,0.09673102800705914,0.005905493089022735
0.0436492220876405,0.26475186939816187,0.11024072767306763,0.10772764818646058,0.13110365572671082,0.08494622873933988,0.05953821925056388,0.0954745442229487,0.0966643250452659,0.005903559669840322
0.043691150885395005,0.2645453820559732,0.11041902601218953,0.10767886247315964,0.13111035091336737,0.08480324632579239,0.05953809186774915,0.09546033462939398,0.09684476502286131,0.00590878981411845
0.04364421851171703,0.26471971875776373,0.11032211499077528,0.10772345579187266,0.13108086630829674,0.0848108405064989,0.05953814945010645,0.09546155976575348,0.09679182072055548,0.00590725519666031
0.04367776233054321,0.26460106277625794,0.11023656553143683,0.10777050195491382,0.13107024826854222,0.08494655753933798,0.05953861785696099,0.09546090309964941,0.096790561932313,0.005907218710044585
0.043471068899904,0.26491045925311163,0.1103034291422167,0.10771490030750505,0.13109119092655175,0.08479946469291454,0.05953849400385154,0.09563191831572321,0.0966363263449132,0.005902748113308359
0.04373031243178877,0.2646207070412619,0.11026297432177079,0.10775561965803357,0.13110932526026098,0.08482146699785396,0.05953732150574799,0.09546085380117147,0.0967940977836223,0.005907321198488334
0.043966087066261,0.26430555888150875,0.11023076094952193,0.1077603545363213,0.1310561742705694,0.0850071997433527,0.0595568050886618,0.09545989289106901,0.09675109192098882,0.005906074651745335
0.04353655554549621,0.2648137692839992,0.11023399083197712,0.10781181777611747,0.13115198119465094,0.08484413706447702,0.059735235437624074,0.09546646370888398,0.09650704823505576,0.005899000921718288
